solvent,solute,DGsolv_cosmo,index,can_smiles_solvent,can_smiles_solute,Atom_bond_type_overlap_with_exp,DGsolv,AE,Signed_Err,concat_smiles
CCCCCCCCCCCCCC,NC1=NC2=C(NN=N2)C(O)=N1,-8.93340127,448120,CCCCCCCCCCCCCC,Nc1nc(O)c2[nH]nnc2n1,Y,-8.9334955,9.423000000019499e-05,-9.423000000019499e-05,Nc1nc(O)c2[nH]nnc2n1.CCCCCCCCCCCCCC
Nc1ccccc1,OC(=O)c1ccc(cc1N(=O)=O)N(=O)=O,-15.77450824,934673,Nc1ccccc1,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-],Y,-15.774351,0.00015724000000005844,0.00015724000000005844,O=C(O)c1ccc([N+](=O)[O-])cc1[N+](=O)[O-].Nc1ccccc1
CCCCC(CO)CC,CCOc2ccc(nn2)NS(c(cc1)ccc1N)(=O)=O,-19.56591765,319811,CCCCC(CC)CO,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,Y,-19.566084,0.00016635000000064792,-0.00016635000000064792,CCOc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1.CCCCC(CC)CO
CCCCN(CCCC)C=O,FC(F)(F)C(=O)N,-8.82363958,594599,CCCCN(C=O)CCCC,NC(=O)C(F)(F)F,Y,-8.8234625,0.00017708000000027369,0.00017708000000027369,NC(=O)C(F)(F)F.CCCCN(C=O)CCCC
BrC(Br)C(Br)Br,ON(=O)=O,-3.50023271,912841,BrC(Br)C(Br)Br,O=[N+]([O-])O,Y,-3.5000534,0.0001793100000000436,0.0001793100000000436,O=[N+]([O-])O.BrC(Br)C(Br)Br
OC(C)=O,OCCC(O)(C)C,-11.86588065,20958,CC(=O)O,CC(C)(O)CCO,Y,-11.865697,0.00018364999999853637,0.00018364999999853637,CC(C)(O)CCO.CC(=O)O
CCCCl,CCCCCCCCC=CCCCCCCCC(OC(COC(CCCCCCCC=CCCCCCCCC)=O)COC(CCCCCCCC=CCCCCCCCC)=O)=O,-43.97281569,13770,CCCCl,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC,Y,-43.973076,0.00026031000000159565,-0.00026031000000159565,CCCCCCCCC=CCCCCCCCC(=O)OCC(COC(=O)CCCCCCCC=CCCCCCCCC)OC(=O)CCCCCCCC=CCCCCCCCC.CCCCl
OCC,OCc1cccnc1,-10.49567831,157488,CCO,OCc1cccnc1,Y,-10.4954,0.00027831000000055894,0.00027831000000055894,OCc1cccnc1.CCO
CCCCC(CC)COC(CCCCC(OCC(CC)CCCC)=O)=O,CCCCCCCCCCCCCCCCCC(=O)N,-16.48016054,435568,CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC,CCCCCCCCCCCCCCCCCC(N)=O,Y,-16.479874,0.00028654000000116753,0.00028654000000116753,CCCCCCCCCCCCCCCCCC(N)=O.CCCCC(CC)COC(=O)CCCCC(=O)OCC(CC)CCCC
ClCCl,ON1C2=CC=CN=C2C(=C1C1=CC=NC=C1)C1=CC=C(F)C=C1,-19.65761748,400215,ClCCl,On1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21,Y,-19.657211,0.0004064799999987656,0.0004064799999987656,On1c(-c2ccncc2)c(-c2ccc(F)cc2)c2ncccc21.ClCCl
CCCCCCCCCCCCC,OC(=O)c1ccc(cc1)S(=O)(=O)N,-9.62550972,859369,CCCCCCCCCCCCC,NS(=O)(=O)c1ccc(C(=O)O)cc1,Y,-9.624977,0.0005327200000007082,0.0005327200000007082,NS(=O)(=O)c1ccc(C(=O)O)cc1.CCCCCCCCCCCCC
CCC,OC(=O)C1=CC=CC2=C1OC1=C2C=CC=C1C(O)=O,-13.13081555,772280,CCC,O=C(O)c1cccc2c1oc1c(C(=O)O)cccc12,Y,-13.13027,0.0005455500000000058,0.0005455500000000058,O=C(O)c1cccc2c1oc1c(C(=O)O)cccc12.CCC
O,C=CS(=O)(=O)C=C,-7.78950955,830393,O,C=CS(=O)(=O)C=C,Y,-7.7901664,0.0006568500000003752,-0.0006568500000003752,C=CS(=O)(=O)C=C.O
OCCN,CC(C)CCON=O,-3.28126986,780092,NCCO,CC(C)CCON=O,Y,-3.2819526,0.000682739999999793,-0.000682739999999793,CC(C)CCON=O.NCCO
ClC(Cl)C(O)=O,O=N(=O)N=C(N)N,-18.44815808,22742,O=C(O)C(Cl)Cl,NC(N)=N[N+](=O)[O-],Y,-18.447372,0.0007860799999974688,0.0007860799999974688,NC(N)=N[N+](=O)[O-].O=C(O)C(Cl)Cl
CCC,Oc1c(c(O)c(cc1N(=O)=O)N(=O)=O)N(=O)=O,-10.79185068,595978,CCC,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O,Y,-10.792672,0.0008213200000000143,-0.0008213200000000143,O=[N+]([O-])c1cc([N+](=O)[O-])c(O)c([N+](=O)[O-])c1O.CCC
NCc1ccccc1,CCNc1nc(SC)nc(NC(C)C)n1,-15.57469313,143321,NCc1ccccc1,CCNc1nc(NC(C)C)nc(SC)n1,Y,-15.573861,0.0008321299999991538,0.0008321299999991538,CCNc1nc(NC(C)C)nc(SC)n1.NCc1ccccc1
FC(F)(F)C(F)(F)C(F)(F)F,[NH3+]C(Cc1c[nH]c2c1cccc2)C([O-])=O,-8.34569218,997038,FC(F)(F)C(F)(F)C(F)(F)F,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-],Y,-8.344857,0.0008351800000010456,0.0008351800000010456,[NH3+]C(Cc1c[nH]c2ccccc12)C(=O)[O-].FC(F)(F)C(F)(F)C(F)(F)F
